2025-12-01 01:17:51 [INFO] Iniciando busca de dados no OMDB...
2025-12-01 01:17:51 [INFO] Arquivo atual: extraction\tmdb_movies_1.json
2025-12-02 14:43:43 [INFO] Dados do OMDB para tt10088984: {'awards': '1 win & 5 nominations', 'ratings': {'imdb': '6.9/10', 'rotten_tomatoes': '79%', 'metacritic': '58/100'}}
2025-12-02 14:43:44 [INFO] Dados do OMDB para tt13056052: {'awards': '11 wins & 30 nominations total', 'ratings': {'imdb': '7.1/10', 'rotten_tomatoes': '94%', 'metacritic': '77/100'}}
2025-12-02 14:43:44 [INFO] Dados do OMDB para tt11364112: {'awards': '2 wins total', 'ratings': {'imdb': '4.2/10', 'rotten_tomatoes': '22%', 'metacritic': '42/100'}}
2025-12-02 14:43:45 [INFO] Dados do OMDB para tt15548032: {'awards': 'N/A', 'ratings': {'imdb': '4.2/10', 'rotten_tomatoes': '0%', 'metacritic': None}}
2025-12-02 14:43:46 [INFO] Dados do OMDB para tt13535920: {'awards': '1 win & 3 nominations', 'ratings': {'imdb': '6.1/10', 'rotten_tomatoes': None, 'metacritic': '72/100'}}
2025-12-02 14:43:47 [INFO] Dados do OMDB para tt14488434: {'awards': '2 nominations', 'ratings': {'imdb': '4.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:43:48 [INFO] Dados do OMDB para tt12774526: {'awards': 'N/A', 'ratings': {'imdb': '3.5/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:43:49 [INFO] Dados do OMDB para tt17041964: {'awards': 'Won 1 Oscar. 17 wins & 35 nominations total', 'ratings': {'imdb': '7.7/10', 'rotten_tomatoes': '97%', 'metacritic': '82/100'}}
2025-12-02 14:43:50 [INFO] Dados do OMDB para tt16540514: {'awards': '5 nominations total', 'ratings': {'imdb': '5.0/10', 'rotten_tomatoes': '93%', 'metacritic': None}}
2025-12-02 14:43:50 [INFO] Dados do OMDB para tt14157332: {'awards': 'N/A', 'ratings': {'imdb': '3.2/10', 'rotten_tomatoes': '76%', 'metacritic': None}}
2025-12-02 14:43:51 [INFO] Dados do OMDB para tt12700358: {'awards': '18 wins & 11 nominations total', 'ratings': {'imdb': '2.8/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:43:52 [INFO] Dados do OMDB para tt11399896: {'awards': '1 nomination total', 'ratings': {'imdb': '4.4/10', 'rotten_tomatoes': '20%', 'metacritic': None}}
2025-12-02 14:43:53 [INFO] Dados do OMDB para tt13136332: {'awards': 'N/A', 'ratings': {'imdb': None, 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:43:54 [INFO] Dados do OMDB para tt11755740: {'awards': 'N/A', 'ratings': {'imdb': '4.7/10', 'rotten_tomatoes': '31%', 'metacritic': '34/100'}}
2025-12-02 14:43:55 [INFO] Dados do OMDB para tt15128068: {'awards': '20 wins & 60 nominations total', 'ratings': {'imdb': '7.4/10', 'rotten_tomatoes': '81%', 'metacritic': None}}
2025-12-02 14:43:55 [INFO] Dados do OMDB para tt13611770: {'awards': 'N/A', 'ratings': {'imdb': '5.5/10', 'rotten_tomatoes': '71%', 'metacritic': None}}
2025-12-02 14:43:56 [INFO] Dados do OMDB para tt15393652: {'awards': '12 wins & 16 nominations', 'ratings': {'imdb': '7.0/10', 'rotten_tomatoes': '90%', 'metacritic': None}}
2025-12-02 14:43:57 [INFO] Dados do OMDB para tt14404954: {'awards': '1 win & 2 nominations', 'ratings': {'imdb': None, 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:43:58 [INFO] Dados do OMDB para tt18671660: {'awards': 'N/A', 'ratings': {'imdb': '5.5/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:43:59 [INFO] Dados do OMDB para tt15038118: {'awards': '2 wins & 2 nominations total', 'ratings': {'imdb': '6.2/10', 'rotten_tomatoes': '83%', 'metacritic': None}}
2025-12-02 14:44:00 [INFO] Dados do OMDB para tt22437050: {'awards': '1 win & 12 nominations total', 'ratings': {'imdb': '5.6/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:01 [INFO] Dados do OMDB para tt21222434: {'awards': '3 nominations total', 'ratings': {'imdb': '4.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:01 [INFO] Dados do OMDB para tt11278476: {'awards': '2 wins & 8 nominations total', 'ratings': {'imdb': '7.2/10', 'rotten_tomatoes': '88%', 'metacritic': None}}
2025-12-02 14:44:02 [INFO] Dados do OMDB para tt21746178: {'awards': 'N/A', 'ratings': {'imdb': '6.3/10', 'rotten_tomatoes': None, 'metacritic': '64/100'}}
2025-12-02 14:44:03 [INFO] Dados do OMDB para tt16227014: {'awards': 'Nominated for 1 Oscar. 35 wins & 70 nominations total', 'ratings': {'imdb': '7.6/10', 'rotten_tomatoes': '98%', 'metacritic': '84/100'}}
2025-12-02 14:44:04 [INFO] Dados do OMDB para tt17048514: {'awards': '1 win', 'ratings': {'imdb': '6.5/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:05 [INFO] Dados do OMDB para tt21651560: {'awards': '2 nominations total', 'ratings': {'imdb': '5.2/10', 'rotten_tomatoes': '75%', 'metacritic': '58/100'}}
2025-12-02 14:44:06 [INFO] Dados do OMDB para tt14913250: {'awards': '1 win & 2 nominations', 'ratings': {'imdb': '6.4/10', 'rotten_tomatoes': '100%', 'metacritic': None}}
2025-12-02 14:44:07 [INFO] Dados do OMDB para tt13361648: {'awards': 'N/A', 'ratings': {'imdb': '5.9/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:08 [INFO] Dados do OMDB para tt8747460: {'awards': '10 wins & 23 nominations', 'ratings': {'imdb': '7.3/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:08 [INFO] Dados do OMDB para tt15174116: {'awards': '1 win & 1 nomination total', 'ratings': {'imdb': '4.5/10', 'rotten_tomatoes': '47%', 'metacritic': '48/100'}}
2025-12-02 14:44:09 [INFO] Dados do OMDB para tt21438352: {'awards': '4 nominations total', 'ratings': {'imdb': '7.3/10', 'rotten_tomatoes': '100%', 'metacritic': '83/100'}}
2025-12-02 14:44:10 [INFO] Dados do OMDB para tt6805938: {'awards': 'N/A', 'ratings': {'imdb': '5.2/10', 'rotten_tomatoes': '31%', 'metacritic': None}}
2025-12-02 14:44:11 [INFO] Dados do OMDB para tt17321170: {'awards': '1 win & 3 nominations', 'ratings': {'imdb': '6.6/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:12 [INFO] Dados do OMDB para tt9893160: {'awards': 'N/A', 'ratings': {'imdb': '3.7/10', 'rotten_tomatoes': '20%', 'metacritic': None}}
2025-12-02 14:44:13 [INFO] Dados do OMDB para tt10083340: {'awards': '50 wins & 55 nominations total', 'ratings': {'imdb': '7.8/10', 'rotten_tomatoes': '91%', 'metacritic': None}}
2025-12-02 14:44:13 [INFO] Dados do OMDB para tt14859416: {'awards': '32 wins & 18 nominations total', 'ratings': {'imdb': '7.5/10', 'rotten_tomatoes': '86%', 'metacritic': None}}
2025-12-02 14:44:14 [INFO] Dados do OMDB para tt15213704: {'awards': '1 win & 3 nominations total', 'ratings': {'imdb': '6.4/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:15 [INFO] Dados do OMDB para tt16899216: {'awards': 'N/A', 'ratings': {'imdb': '3.3/10', 'rotten_tomatoes': '17%', 'metacritic': None}}
2025-12-02 14:44:16 [INFO] Dados do OMDB para tt21220842: {'awards': 'Won 2 Primetime Emmys. 3 wins & 9 nominations total', 'ratings': {'imdb': '6.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:17 [INFO] Dados do OMDB para tt6661616: {'awards': '2 nominations', 'ratings': {'imdb': '5.2/10', 'rotten_tomatoes': '81%', 'metacritic': None}}
2025-12-02 14:44:18 [INFO] Dados do OMDB para tt14589916: {'awards': '2 wins & 9 nominations total', 'ratings': {'imdb': '6.4/10', 'rotten_tomatoes': '63%', 'metacritic': None}}
2025-12-02 14:44:19 [INFO] Dados do OMDB para tt19766560: {'awards': 'N/A', 'ratings': {'imdb': '2.1/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:19 [INFO] Dados do OMDB para tt13282344: {'awards': '2 wins & 2 nominations total', 'ratings': {'imdb': '7.1/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:20 [INFO] Dados do OMDB para tt15115280: {'awards': '2 wins & 7 nominations total', 'ratings': {'imdb': '6.5/10', 'rotten_tomatoes': '78%', 'metacritic': '70/100'}}
2025-12-02 14:44:21 [INFO] Dados do OMDB para tt11151916: {'awards': '1 win total', 'ratings': {'imdb': '4.9/10', 'rotten_tomatoes': '80%', 'metacritic': None}}
2025-12-02 14:44:22 [INFO] Dados do OMDB para tt32909363: {'awards': 'N/A', 'ratings': {'imdb': None, 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:23 [INFO] Dados do OMDB para tt12322986: {'awards': '6 wins & 6 nominations total', 'ratings': {'imdb': '7.1/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:24 [INFO] Dados do OMDB para tt19845414: {'awards': '1 nomination total', 'ratings': {'imdb': '6.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:24 [INFO] Dados do OMDB para tt15458866: {'awards': 'N/A', 'ratings': {'imdb': '4.9/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:25 [INFO] Dados do OMDB para tt24216364: {'awards': 'N/A', 'ratings': {'imdb': '7.6/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:26 [INFO] Dados do OMDB para tt21250176: {'awards': 'N/A', 'ratings': {'imdb': '5.2/10', 'rotten_tomatoes': '57%', 'metacritic': None}}
2025-12-02 14:44:27 [INFO] Dados do OMDB para tt12773826: {'awards': 'N/A', 'ratings': {'imdb': '4.4/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:28 [INFO] Dados do OMDB para tt12883472: {'awards': 'N/A', 'ratings': {'imdb': None, 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:29 [INFO] Dados do OMDB para tt15554968: {'awards': 'N/A', 'ratings': {'imdb': '4.9/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:29 [INFO] Dados do OMDB para tt14596320: {'awards': 'N/A', 'ratings': {'imdb': '5.2/10', 'rotten_tomatoes': '47%', 'metacritic': '58/100'}}
2025-12-02 14:44:30 [INFO] Dados do OMDB para tt19885626: {'awards': '1 nomination', 'ratings': {'imdb': '7.6/10', 'rotten_tomatoes': '31%', 'metacritic': None}}
2025-12-02 14:44:31 [INFO] Dados do OMDB para tt9340916: {'awards': '1 win & 3 nominations total', 'ratings': {'imdb': '5.4/10', 'rotten_tomatoes': '85%', 'metacritic': '73/100'}}
2025-12-02 14:44:32 [INFO] Dados do OMDB para tt9145510: {'awards': '2 nominations', 'ratings': {'imdb': '5.5/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:33 [INFO] Dados do OMDB para tt14486678: {'awards': 'N/A', 'ratings': {'imdb': '5.3/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:34 [INFO] Dados do OMDB para tt9093076: {'awards': 'N/A', 'ratings': {'imdb': '3.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:34 [INFO] Dados do OMDB para tt15313532: {'awards': '1 nomination total', 'ratings': {'imdb': '7.9/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:35 [INFO] Dados do OMDB para tt21983602: {'awards': 'N/A', 'ratings': {'imdb': '5.3/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:36 [INFO] Dados do OMDB para tt16953666: {'awards': '12 wins & 11 nominations total', 'ratings': {'imdb': '7.0/10', 'rotten_tomatoes': '94%', 'metacritic': '81/100'}}
2025-12-02 14:44:37 [INFO] Dados do OMDB para tt12412166: {'awards': '1 win', 'ratings': {'imdb': '5.2/10', 'rotten_tomatoes': '75%', 'metacritic': None}}
2025-12-02 14:44:38 [INFO] Dados do OMDB para tt15426294: {'awards': 'N/A', 'ratings': {'imdb': '4.9/10', 'rotten_tomatoes': '44%', 'metacritic': '52/100'}}
2025-12-02 14:44:39 [INFO] Dados do OMDB para tt16118722: {'awards': '2 wins & 3 nominations', 'ratings': {'imdb': '8.0/10', 'rotten_tomatoes': '96%', 'metacritic': '75/100'}}
2025-12-02 14:44:40 [INFO] Dados do OMDB para tt10308878: {'awards': 'N/A', 'ratings': {'imdb': '3.4/10', 'rotten_tomatoes': '21%', 'metacritic': '30/100'}}
2025-12-02 14:44:41 [INFO] Dados do OMDB para tt14617254: {'awards': 'N/A', 'ratings': {'imdb': '4.2/10', 'rotten_tomatoes': '17%', 'metacritic': None}}
2025-12-02 14:44:41 [INFO] Dados do OMDB para tt11818818: {'awards': '4 wins & 4 nominations total', 'ratings': {'imdb': '5.6/10', 'rotten_tomatoes': None, 'metacritic': '77/100'}}
2025-12-02 14:44:42 [INFO] Dados do OMDB para tt13249596: {'awards': '2 nominations total', 'ratings': {'imdb': '5.9/10', 'rotten_tomatoes': '80%', 'metacritic': '65/100'}}
2025-12-02 14:44:43 [INFO] Dados do OMDB para tt13131350: {'awards': '4 wins & 16 nominations', 'ratings': {'imdb': '7.1/10', 'rotten_tomatoes': '78%', 'metacritic': None}}
2025-12-02 14:44:44 [INFO] Dados do OMDB para tt15411160: {'awards': '1 nomination total', 'ratings': {'imdb': '5.3/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:45 [INFO] Dados do OMDB para tt15250656: {'awards': 'N/A', 'ratings': {'imdb': '4.8/10', 'rotten_tomatoes': '18%', 'metacritic': None}}
2025-12-02 14:44:46 [INFO] Dados do OMDB para tt2184390: {'awards': 'N/A', 'ratings': {'imdb': '4.2/10', 'rotten_tomatoes': '58%', 'metacritic': None}}
2025-12-02 14:44:46 [INFO] Dados do OMDB para tt10545704: {'awards': '1 win', 'ratings': {'imdb': '7.0/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:47 [INFO] Dados do OMDB para tt1798632: {'awards': '7 nominations total', 'ratings': {'imdb': '4.6/10', 'rotten_tomatoes': '10%', 'metacritic': '32/100'}}
2025-12-02 14:44:48 [INFO] Dados do OMDB para tt18357588: {'awards': '1 win & 3 nominations total', 'ratings': {'imdb': '6.8/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:49 [INFO] Dados do OMDB para tt17524492: {'awards': '1 nomination total', 'ratings': {'imdb': '7.3/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:50 [INFO] Dados do OMDB para tt14540892: {'awards': '2 wins & 6 nominations', 'ratings': {'imdb': '6.8/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:51 [INFO] Dados do OMDB para tt19800814: {'awards': '2 nominations total', 'ratings': {'imdb': '6.8/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:52 [INFO] Dados do OMDB para tt20601444: {'awards': 'N/A', 'ratings': {'imdb': '4.4/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:52 [INFO] Dados do OMDB para tt15198592: {'awards': '3 nominations', 'ratings': {'imdb': '6.6/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:53 [INFO] Dados do OMDB para tt15482370: {'awards': '1 win & 1 nomination', 'ratings': {'imdb': '6.8/10', 'rotten_tomatoes': '96%', 'metacritic': None}}
2025-12-02 14:44:54 [INFO] Dados do OMDB para tt15553956: {'awards': '1 nomination total', 'ratings': {'imdb': '6.3/10', 'rotten_tomatoes': '89%', 'metacritic': None}}
2025-12-02 14:44:55 [INFO] Dados do OMDB para tt10298840: {'awards': '9 nominations total', 'ratings': {'imdb': '5.7/10', 'rotten_tomatoes': '72%', 'metacritic': '65/100'}}
2025-12-02 14:44:56 [INFO] Dados do OMDB para tt16194408: {'awards': '14 wins & 17 nominations total', 'ratings': {'imdb': '5.6/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:57 [INFO] Dados do OMDB para tt14958172: {'awards': '1 win & 2 nominations', 'ratings': {'imdb': '7.1/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:58 [INFO] Dados do OMDB para tt19758012: {'awards': '19 wins & 22 nominations total', 'ratings': {'imdb': '6.7/10', 'rotten_tomatoes': '91%', 'metacritic': '78/100'}}
2025-12-02 14:44:58 [INFO] Dados do OMDB para tt18305072: {'awards': None, 'ratings': {'imdb': None, 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:44:59 [INFO] Dados do OMDB para tt13558022: {'awards': 'N/A', 'ratings': {'imdb': '6.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:00 [INFO] Dados do OMDB para tt22394694: {'awards': 'N/A', 'ratings': {'imdb': '4.1/10', 'rotten_tomatoes': '67%', 'metacritic': None}}
2025-12-02 14:45:01 [INFO] Dados do OMDB para tt15766394: {'awards': 'N/A', 'ratings': {'imdb': None, 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:02 [INFO] Dados do OMDB para tt19034332: {'awards': 'Nominated for 1 BAFTA Award2 nominations total', 'ratings': {'imdb': '6.2/10', 'rotten_tomatoes': '34%', 'metacritic': '38/100'}}
2025-12-02 14:45:03 [INFO] Dados do OMDB para tt15268028: {'awards': 'N/A', 'ratings': {'imdb': None, 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:03 [INFO] Dados do OMDB para tt10028196: {'awards': '5 wins & 26 nominations', 'ratings': {'imdb': '5.6/10', 'rotten_tomatoes': '69%', 'metacritic': '46/100'}}
2025-12-02 14:45:04 [INFO] Dados do OMDB para tt6986990: {'awards': '1 nomination', 'ratings': {'imdb': '5.2/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:05 [INFO] Dados do OMDB para tt17912040: {'awards': 'N/A', 'ratings': {'imdb': '5.8/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:06 [INFO] Dados do OMDB para tt14118046: {'awards': '1 win & 2 nominations total', 'ratings': {'imdb': '5.7/10', 'rotten_tomatoes': '67%', 'metacritic': None}}
2025-12-02 14:45:07 [INFO] Dados do OMDB para tt14821406: {'awards': '1 nomination total', 'ratings': {'imdb': '6.7/10', 'rotten_tomatoes': '74%', 'metacritic': '50/100'}}
2025-12-02 14:45:07 [INFO] Dados do OMDB para tt12703292: {'awards': 'N/A', 'ratings': {'imdb': '6.4/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:08 [INFO] Dados do OMDB para tt14227972: {'awards': 'N/A', 'ratings': {'imdb': '6.6/10', 'rotten_tomatoes': '0%', 'metacritic': None}}
2025-12-02 14:45:09 [INFO] Dados do OMDB para tt23546646: {'awards': 'N/A', 'ratings': {'imdb': '5.3/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:10 [INFO] Dados do OMDB para tt14845950: {'awards': 'N/A', 'ratings': {'imdb': '3.3/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:11 [INFO] Dados do OMDB para tt18260116: {'awards': '2 nominations', 'ratings': {'imdb': '6.6/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:12 [INFO] Dados do OMDB para tt13845660: {'awards': '9 wins & 25 nominations', 'ratings': {'imdb': '7.3/10', 'rotten_tomatoes': '82%', 'metacritic': '58/100'}}
2025-12-02 14:45:13 [INFO] Dados do OMDB para tt21933110: {'awards': 'N/A', 'ratings': {'imdb': '5.1/10', 'rotten_tomatoes': '40%', 'metacritic': None}}
2025-12-02 14:45:13 [INFO] Dados do OMDB para tt7319486: {'awards': 'N/A', 'ratings': {'imdb': '3.6/10', 'rotten_tomatoes': '18%', 'metacritic': None}}
2025-12-02 14:45:14 [INFO] Dados do OMDB para tt22530256: {'awards': 'N/A', 'ratings': {'imdb': '6.4/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:15 [INFO] Dados do OMDB para tt11426228: {'awards': 'N/A', 'ratings': {'imdb': '4.6/10', 'rotten_tomatoes': '56%', 'metacritic': '48/100'}}
2025-12-02 14:45:16 [INFO] Dados do OMDB para tt16026684: {'awards': 'N/A', 'ratings': {'imdb': '6.4/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:17 [INFO] Dados do OMDB para tt16248144: {'awards': 'N/A', 'ratings': {'imdb': '6.6/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:17 [INFO] Dados do OMDB para tt21877348: {'awards': '3 wins & 1 nomination', 'ratings': {'imdb': '6.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:18 [INFO] Dados do OMDB para tt14309446: {'awards': 'N/A', 'ratings': {'imdb': '5.1/10', 'rotten_tomatoes': '7%', 'metacritic': '25/100'}}
2025-12-02 14:45:19 [INFO] Dados do OMDB para tt21933210: {'awards': 'N/A', 'ratings': {'imdb': '5.4/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:20 [INFO] Dados do OMDB para tt9892854: {'awards': 'N/A', 'ratings': {'imdb': '5.8/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:21 [INFO] Dados do OMDB para tt16426066: {'awards': '1 win total', 'ratings': {'imdb': '4.8/10', 'rotten_tomatoes': '81%', 'metacritic': '54/100'}}
2025-12-02 14:45:22 [INFO] Dados do OMDB para tt11552344: {'awards': 'N/A', 'ratings': {'imdb': '5.4/10', 'rotten_tomatoes': '24%', 'metacritic': '45/100'}}
2025-12-02 14:45:22 [INFO] Dados do OMDB para tt19121744: {'awards': 'N/A', 'ratings': {'imdb': '5.8/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:23 [INFO] Dados do OMDB para tt11947158: {'awards': '5 nominations total', 'ratings': {'imdb': '4.4/10', 'rotten_tomatoes': '0%', 'metacritic': None}}
2025-12-02 14:45:24 [INFO] Dados do OMDB para tt20782916: {'awards': 'N/A', 'ratings': {'imdb': None, 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:25 [INFO] Dados do OMDB para tt14807348: {'awards': '1 win & 3 nominations total', 'ratings': {'imdb': '6.4/10', 'rotten_tomatoes': '76%', 'metacritic': None}}
2025-12-02 14:45:26 [INFO] Dados do OMDB para tt10304142: {'awards': 'Nominated for 1 BAFTA Award2 wins & 12 nominations total', 'ratings': {'imdb': '6.1/10', 'rotten_tomatoes': '31%', 'metacritic': '49/100'}}
2025-12-02 14:45:27 [INFO] Dados do OMDB para tt21359852: {'awards': 'N/A', 'ratings': {'imdb': '4.6/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:27 [INFO] Dados do OMDB para tt10509906: {'awards': 'N/A', 'ratings': {'imdb': '3.8/10', 'rotten_tomatoes': '41%', 'metacritic': '44/100'}}
2025-12-02 14:45:28 [INFO] Dados do OMDB para tt5322004: {'awards': '5 nominations', 'ratings': {'imdb': '6.8/10', 'rotten_tomatoes': '79%', 'metacritic': '68/100'}}
2025-12-02 14:45:29 [INFO] Dados do OMDB para tt22207602: {'awards': 'N/A', 'ratings': {'imdb': '6.8/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:30 [INFO] Dados do OMDB para tt13314558: {'awards': '2 wins & 3 nominations total', 'ratings': {'imdb': '6.1/10', 'rotten_tomatoes': '57%', 'metacritic': '51/100'}}
2025-12-02 14:45:31 [INFO] Dados do OMDB para tt17003896: {'awards': 'N/A', 'ratings': {'imdb': '6.2/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:32 [INFO] Dados do OMDB para tt14099334: {'awards': '5 wins & 34 nominations', 'ratings': {'imdb': '6.7/10', 'rotten_tomatoes': '62%', 'metacritic': None}}
2025-12-02 14:45:32 [INFO] Dados do OMDB para tt14857730: {'awards': 'N/A', 'ratings': {'imdb': '5.3/10', 'rotten_tomatoes': '32%', 'metacritic': '38/100'}}
2025-12-02 14:45:33 [INFO] Dados do OMDB para tt13568814: {'awards': 'N/A', 'ratings': {'imdb': '4.8/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:34 [INFO] Dados do OMDB para tt21622428: {'awards': 'N/A', 'ratings': {'imdb': '5.9/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:35 [INFO] Dados do OMDB para tt23118976: {'awards': 'N/A', 'ratings': {'imdb': '5.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:36 [INFO] Dados do OMDB para tt11930126: {'awards': '21 wins & 56 nominations total', 'ratings': {'imdb': '7.0/10', 'rotten_tomatoes': '93%', 'metacritic': '85/100'}}
2025-12-02 14:45:37 [INFO] Dados do OMDB para tt17202326: {'awards': 'N/A', 'ratings': {'imdb': '4.6/10', 'rotten_tomatoes': '85%', 'metacritic': None}}
2025-12-02 14:45:37 [INFO] Dados do OMDB para tt12089564: {'awards': '1 nomination', 'ratings': {'imdb': '4.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:38 [INFO] Dados do OMDB para tt13729364: {'awards': 'N/A', 'ratings': {'imdb': '6.6/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:39 [INFO] Dados do OMDB para tt18671386: {'awards': 'N/A', 'ratings': {'imdb': '5.4/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:40 [INFO] Dados do OMDB para tt18450548: {'awards': 'N/A', 'ratings': {'imdb': '5.2/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:41 [INFO] Dados do OMDB para tt13932410: {'awards': '1 win & 2 nominations total', 'ratings': {'imdb': '6.0/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:42 [INFO] Dados do OMDB para tt18469872: {'awards': '2 wins & 10 nominations', 'ratings': {'imdb': '6.5/10', 'rotten_tomatoes': '95%', 'metacritic': '81/100'}}
2025-12-02 14:45:43 [INFO] Dados do OMDB para tt15943258: {'awards': 'N/A', 'ratings': {'imdb': '4.5/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:43 [INFO] Dados do OMDB para tt18317064: {'awards': '6 wins & 7 nominations total', 'ratings': {'imdb': '7.1/10', 'rotten_tomatoes': '87%', 'metacritic': '78/100'}}
2025-12-02 14:45:44 [INFO] Dados do OMDB para tt21431680: {'awards': '2 wins & 3 nominations', 'ratings': {'imdb': '6.1/10', 'rotten_tomatoes': '100%', 'metacritic': None}}
2025-12-02 14:45:45 [INFO] Dados do OMDB para tt14179942: {'awards': 'Nominated for 1 Primetime Emmy. 22 wins & 36 nominations total', 'ratings': {'imdb': '7.7/10', 'rotten_tomatoes': '87%', 'metacritic': '65/100'}}
2025-12-02 14:45:46 [INFO] Dados do OMDB para tt20193354: {'awards': 'N/A', 'ratings': {'imdb': '7.5/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:47 [INFO] Dados do OMDB para tt17049070: {'awards': 'N/A', 'ratings': {'imdb': None, 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-02 14:45:47 [INFO] Dados do OMDB para tt14891922: {'awards': '2 wins & 4 nominations', 'ratings': {'imdb': '6.5/10', 'rotten_tomatoes': None, 'metacritic': None}}
